molecule_chembl_id,activity_label,standard_value,standard_units,target_chembl_id,assay_chembl_id,rdkit_canonical_smiles
CHEMBL581545,1,842.32,nM,CHEMBL364,CHEMBL1054503,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)c3ccco3)cc2)n1
CHEMBL468484,1,28.0,nM,CHEMBL364,CHEMBL1018964,CCN(CC)CCC(=O)NCCCCCCNc1ccnc2cc(Cl)ccc12
CHEMBL545859,1,31.54,nM,CHEMBL364,CHEMBL1054503,C=C[C@]1(C)C[C@@H](OC(=O)NC(=O)CCCS(=O)(=O)c2nnc(C)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
CHEMBL601754,1,4.56,nM,CHEMBL364,CHEMBL1040692,CC(C)COc1nc(-c2ccccc2)n(S(=O)(=O)c2cccc3cccnc23)n1
CHEMBL582601,1,513.15,nM,CHEMBL364,CHEMBL1054503,OC(CNc1ccnc(Nc2cccc(Cl)c2)n1)c1cccc(C(F)(F)F)c1
CHEMBL531360,1,863.31,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1cccc(F)c1)c1ccc(C(=O)NC2CCN(CC3CCCCC3)CC2)cc1.O=C(O)C(F)(F)F
CHEMBL4466459,1,526.0,nM,CHEMBL364,CHEMBL4391969,CCN(CC)CCNc1ccc2c(=O)c3cc(F)c(OC)cc3[nH]c2c1
CHEMBL587673,1,922.31,nM,CHEMBL364,CHEMBL1054503,Cn1cnc2c(SCc3ccccc3OCc3ccccc3)ncnc21
CHEMBL2164266,0,50000.0,nM,CHEMBL364,CHEMBL2434042,O=C(COC(c1ccccc1)P(=O)(O)O)NO
CHEMBL4129374,0,37050.0,nM,CHEMBL364,CHEMBL4119319,C=C(C)C(=O)O[C@H]1C/C(C)=C\C(=O)/C=C(\C)[C@@H](O)[C@@H]2OC(=O)C(COC(C)=O)=C12
CHEMBL2338368,0,400000.0,nM,CHEMBL364,CHEMBL2344600,O=P([O-])(O)C(C[n+]1cc[nH]c1)P(=O)(O)O
CHEMBL2022223,1,520.0,nM,CHEMBL364,CHEMBL2024710,COc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N([C@@H]4CCN(Cc5ccccc5)C4)CC(=O)N23)ccc1O
CHEMBL2058840,1,161.0,nM,CHEMBL364,CHEMBL2060798,Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCNC3)cc1
CHEMBL6191151,1,1.41,nM,CHEMBL364,CHEMBL6182672,CCc1ccc(C2=N/C(=C\NC3CCCCCC3)C(OC)=C2OC)[nH]1
CHEMBL258893,0,15848.93,nM,CHEMBL364,CHEMBL1267245,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC.[Cl-]
CHEMBL3634624,1,90.0,nM,CHEMBL364,CHEMBL3637746,Cc1cc(/C=C2\S/C(=N\c3ccccc3)N(C3CCCCC3)C2=O)c(C)n1-c1ccc(N2CCOCC2)cc1
CHEMBL549121,1,891.61,nM,CHEMBL364,CHEMBL1054503,COc1ccccc1N1CCN(C(C(=O)NCc2cccc(F)c2)c2ccc(C)cc2)CC1
CHEMBL38524,1,440.0,nM,CHEMBL364,CHEMBL760050,Cc1ccc(CCC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)cc2C(=O)c2ccccc2)cc1
CHEMBL546938,1,604.29,nM,CHEMBL364,CHEMBL1054503,Cl.c1ccc(Oc2ccc(Nc3ccnc(Nc4ccc(OCCN5CCCCC5)cc4)n3)cc2)cc1
CHEMBL4643828,1,140.0,nM,CHEMBL364,CHEMBL4612069,CO\C=C(C(=O)OC)/C(C)=C(\C=C\c1ccc2c(c1)O[C@@]1(CO2)O[C@H](C=C(C)C)OC1(C)C)OC
CHEMBL588984,1,779.66,nM,CHEMBL364,CHEMBL1054503,CN1CCC(Oc2cc(NC(=O)Nc3ccc(-c4ccncc4)c(C(F)(F)F)c3)ccc2Cl)CC1
CHEMBL3603871,1,626.0,nM,CHEMBL364,CHEMBL3606488,O=C(N1CCCCC1)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1
CHEMBL1796560,0,13860.0,nM,CHEMBL364,CHEMBL1798902,CCCNC(=O)c1ccc(C2OOC(c3ccc(C)cc3)OO2)cc1
CHEMBL531156,1,732.52,nM,CHEMBL364,CHEMBL1054503,COc1ccc(-c2cccc(NC(=O)c3ccccc3)c2)cc1CN1CCCN(C)CC1.O=C(O)C(F)(F)F
CHEMBL546791,1,256.85,nM,CHEMBL364,CHEMBL1054503,COC(=O)COc1cc(C(=O)NCCCCN2CCC(c3ccc4c(c3OC)CCCC4)CC2)ccc1-c1ccc(Cl)cc1
CHEMBL1214424,0,21000.0,nM,CHEMBL364,CHEMBL1217358,CO[C@]12OC(O)C3=C1[C@@](C)(CCC3=O)c1cc3c(OS(=O)(=O)O)ccc(O)c3cc1C2=O
CHEMBL2022220,0,11000.0,nM,CHEMBL364,CHEMBL2024710,O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(Cl)nc3)N2C(=O)CN1[C@@H]1CCN(Cc2ccccc2)C1
CHEMBL1946699,0,22000.0,nM,CHEMBL364,CHEMBL1947428,COc1cc(CCc2ccccc2)oc(=O)c1
CHEMBL1672268,1,89.0,nM,CHEMBL364,CHEMBL1681215,C[n+]1c2ccccc2c(NCCN)c2[nH]c3ccccc3c21.[Cl-]
CHEMBL588056,1,605.67,nM,CHEMBL364,CHEMBL1054503,Cc1ccc2c(c1)NCC21CCN(C[C@@H](O)C2CCN(c3cc(C#N)ccn3)CC2)CC1C
CHEMBL4173741,1,80.0,nM,CHEMBL364,CHEMBL4368151,CC1=C[C@@H]2c3c(CCN(C)C)c4ccccc4n3[C@@H](c3[nH]c4ccccc4c3CCN(C)C)[C@@H]2C(C)(C)C1
CHEMBL484618,0,10000.0,nM,CHEMBL364,CHEMBL1014644,COc1cc(/C=C(\Cl)S(=O)(=O)c2ccccc2)cc(OC)c1OC
CHEMBL604106,1,921.0,nM,CHEMBL364,CHEMBL1040691,Cc1ccc2c(nc3sc(=Cc4ccc(-c5ccccc5F)o4)c(=O)n32)c1C
CHEMBL3581806,1,300.0,nM,CHEMBL364,CHEMBL3584387,O=C(NCCCNc1nc2ccccc2[nH]1)c1cccc(Cl)c1
CHEMBL4101045,1,140.0,nM,CHEMBL364,CHEMBL4058995,Cc1[nH]c2cc(CN3CCN(c4ccc(C(F)(F)F)cc4)CC3)ccc2c(=O)c1Cl
CHEMBL392520,1,250.0,nM,CHEMBL364,CHEMBL972451,CCN(CC)CC(=O)OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2
CHEMBL4161382,0,2000000.0,nM,CHEMBL364,CHEMBL4147384,CO[C@H]1O[C@H](CS(=O)(=O)CCCN)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL3603995,1,430.0,nM,CHEMBL364,CHEMBL3607903,CCN1C(=O)N(C2CCCC2)C2(CCN(Cc3cc(Cl)ccc3O)CC2)C1=O
CHEMBL2414891,1,370.0,nM,CHEMBL364,CHEMBL2416703,CCN(CC)CC(=O)NC1CC2(N3CCN(C)CC3)CC(c3ccccc3)C1C(c1ccccc1)C2
CHEMBL531795,1,441.22,nM,CHEMBL364,CHEMBL1054503,COc1ccc(Nc2c3ccc(Cl)cc3nc3ccc(OC)cc23)cc1.Cl
CHEMBL531136,1,754.08,nM,CHEMBL364,CHEMBL1054503,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=O)Nc2cccc(Cl)c2)CC1
CHEMBL3601854,1,70.0,nM,CHEMBL364,CHEMBL3602236,COc1ccc(CCCc2ccc(CN3CCCCC3)c(O)c2)cc1.Cl
CHEMBL505811,0,85000.0,nM,CHEMBL364,CHEMBL1000354,CCc1c(O)c(=O)ccn1CCN(C)C
CHEMBL530063,1,270.73,nM,CHEMBL364,CHEMBL1054503,CC(C)S(=O)(=O)N1CCN(Cc2ccc3c(c2)nc(NC(=O)c2ccsc2)n3C[C@H](O)c2ccccc2)CC1
CHEMBL5619887,1,840.0,nM,CHEMBL364,CHEMBL5616754,Cn1cc(C(=O)N(CC(=O)NC(C)(C)C)Cc2ccc(C(=O)NO)cc2)c2ncccc21
CHEMBL457641,0,10000.0,nM,CHEMBL364,CHEMBL986195,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2c(O)ccc(O)c21
CHEMBL1927123,1,60.0,nM,CHEMBL364,CHEMBL1930427,CN1CCN(CCC(=O)OC2CC3(N4CCCCC4)CC(c4ccccc4)C2C(c2ccccc2)C3)CC1
CHEMBL601139,1,167.6,nM,CHEMBL364,CHEMBL1040692,CCCCNC(=O)C(c1cccc(OC)c1)N1C(=O)c2cc(OCCCC)ccc2NC(=O)C1CO
CHEMBL210411,0,36400.0,nM,CHEMBL364,CHEMBL859172,O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12
CHEMBL585786,1,116.9,nM,CHEMBL364,CHEMBL1040691,CCOC(=O)c1cnc2ccc(OCC)cc2c1NCCCN(CC)CC
CHEMBL524788,1,607.2,nM,CHEMBL364,CHEMBL1054503,CC(CN1CCN(C)CC1)C(=O)Nc1cccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)c1
CHEMBL5417837,1,31.0,nM,CHEMBL364,CHEMBL5318613,O=C(NCC1CC1)[C@@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCN2CCCCC2)C(=O)N1
CHEMBL5182879,1,169.0,nM,CHEMBL364,CHEMBL5131158,CCC1(CC)CC(=O)N(Cc2cc(C(=O)N[C@H]3CCOc4ccccc43)cnn2)C(=N)N1
CHEMBL3781393,0,12700.0,nM,CHEMBL364,CHEMBL3783057,CNC(=N)NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NCCc1ccccc1)C(C)C.O=C(O)C(F)(F)F
CHEMBL583353,1,969.0,nM,CHEMBL364,CHEMBL1040692,CSc1nccc(-c2cc(F)cc3c2OC(CNC(=O)C2CC(=O)c4ccccc42)C3)n1
CHEMBL527536,1,887.85,nM,CHEMBL364,CHEMBL1054503,O=C(CCCCCNC(=O)c1ccc(O)c(-c2cccc(C(F)(F)F)c2)c1)NCCN1CCCCC1
CHEMBL1986458,1,877.0,nM,CHEMBL364,CHEMBL2038340,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)S(=O)(=O)c1ccc(C(F)(F)F)cc1
CHEMBL4860150,0,22500.0,nM,CHEMBL364,CHEMBL4837721,C/C=C1/CN(C)[C@@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC
CHEMBL372968,1,1000.0,nM,CHEMBL364,CHEMBL837255,COc1cc2c[n+](C)c3c4cc(OC)c(OC)cc4c(OCC4OCC(Br)([N+](=O)[O-])CO4)cc3c2cc1OC.CS(=O)(=O)[O-]
CHEMBL2408429,1,0.5,nM,CHEMBL364,CHEMBL2410397,CC(=O)O[C@@H](C(=O)O[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3)[C@@H](NC(=O)c1ccccc1)c1ccccc1
CHEMBL533882,1,158.53,nM,CHEMBL364,CHEMBL1054503,COc1cccc(-c2cc(C(F)(F)F)n3ncc(C(=O)Nc4cc(C)ccc4O)c3n2)c1
CHEMBL2017467,1,134.2,nM,CHEMBL364,CHEMBL2019288,COc1ccc([P+](CCCCCCCCCCNC2=CC(=O)c3ccccc3C2=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
CHEMBL2325388,0,60000.0,nM,CHEMBL364,CHEMBL2328881,CS(=O)(=O)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL527549,1,23.75,nM,CHEMBL364,CHEMBL1054503,COc1cc(CCOc2c(C)nc(N)nc2N)cc(OC)c1OC.Cl
CHEMBL2029381,1,240.0,nM,CHEMBL364,CHEMBL2034721,COc1ccc(C[n+]2cccc(CCCCCCCCCCCCCO)c2)cc1.[I-]
CHEMBL256795,1,2.5,nM,CHEMBL364,CHEMBL1073225,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)cn2)cc1
CHEMBL535429,1,697.54,nM,CHEMBL364,CHEMBL1054503,COc1cc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC
CHEMBL548253,1,161.6,nM,CHEMBL364,CHEMBL1054503,CC(C)C[C@H](NC(=O)c1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@H](/C=N/NC(=O)OC(C)(C)C)CCc1ccccc1
CHEMBL599906,1,663.0,nM,CHEMBL364,CHEMBL1040692,CCOc1cccc2c1N(C(=O)c1ccc(C)cc1)C(C)(C)C1=C2C2(SC(C(=O)OC)=C(C(=O)OC)S2)C(C(=O)OC)=C(C(=O)OC)S1
CHEMBL582281,1,704.0,nM,CHEMBL364,CHEMBL1040691,c1ccc2c(c1)[nH]c1c(NCCN3CCCCC3)ncnc12
CHEMBL1835292,0,23000.0,nM,CHEMBL364,CHEMBL1838231,CCOP(=S)(NC1CCCC1)Oc1ccc(Br)cc1
CHEMBL330261,1,13.0,nM,CHEMBL364,CHEMBL766040,COc1ccc2nc3cc(Cl)ccc3c(NCCCN(CCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)C(=O)C(CC(C)C)NC(=O)OC(C)(C)C)c2c1
CHEMBL772,1,316.23,nM,CHEMBL364,CHEMBL1267246,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
CHEMBL6133864,0,10000.0,nM,CHEMBL364,CHEMBL6093680,O=C(NCC(F)(F)F)c1ccc(CN(Cc2ccc(Cl)cc2Cl)C2CC2)cc1
CHEMBL3473100,1,291.71,nM,CHEMBL364,CHEMBL4649964,NC1CCCCN(Cc2cc(-c3ccccc3OC(F)(F)F)no2)C1
CHEMBL600661,0,15000.0,nM,CHEMBL364,CHEMBL730079,CCC(C)NC(=O)N1CCC(n2nccc2NC(=O)CCCc2ccccc2)CC1
CHEMBL589944,0,15000.0,nM,CHEMBL364,CHEMBL730079,Cc1ccc(C(NC(=O)CC(C)C)c2ccc3cccnc3c2O)cc1
CHEMBL1256985,0,10000.0,nM,CHEMBL364,CHEMBL1267251,CN1CCC2(CCN3CCc4c(oc5ccccc45)C3C2)N(C)C1=O
CHEMBL393695,1,4.0,nM,CHEMBL364,CHEMBL902564,N=C1CCCN1CCCCCCCCCCCCN1CCCC1=N
CHEMBL527330,1,338.67,nM,CHEMBL364,CHEMBL1054503,O=c1sn(-c2csc3ccccc23)c2ccccc12
CHEMBL5394913,1,70.0,nM,CHEMBL364,CHEMBL5320285,CN1C(=O)c2c(F)cccc2N2C(=O)CCC12C(=O)Nc1cccc(F)c1
CHEMBL546694,1,796.81,nM,CHEMBL364,CHEMBL1054503,COc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])c(NC4CC4)c3)CC2)cc1Br
CHEMBL536318,1,277.66,nM,CHEMBL364,CHEMBL1054503,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NC1CCC(CN2CCC(c3c[nH]c4cc(C(F)(F)F)ccc34)CC2)CC1
CHEMBL204106,1,28.0,nM,CHEMBL364,CHEMBL860878,O=CN(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O
CHEMBL581106,1,833.76,nM,CHEMBL364,CHEMBL1054503,Cc1nc(N)nc(N)c1-c1cc(Cl)c(Cl)c(Cl)c1
CHEMBL4747923,1,33.6,nM,CHEMBL364,CHEMBL4671338,CN(C)CCNc1cc(/C=C/c2cccnc2)nc2ccc(Cl)cc12
CHEMBL2030013,1,35.0,nM,CHEMBL364,CHEMBL2033107,COc1ccc(Cc2ccc(-c3[nH]c4ccccc4c(=O)c3C)cc2)cc1
CHEMBL4080700,1,64.0,nM,CHEMBL364,CHEMBL4058995,COC(=O)c1c[nH]c2cc(N3CCN(Cc4ccccc4)CC3)c(OC)cc2c1=O
CHEMBL546002,1,355.82,nM,CHEMBL364,CHEMBL1054503,COc1cc2nc(C)nc(Nc3cccc(Br)c3)c2cc1OC.Cl
CHEMBL5563609,1,255.5,nM,CHEMBL364,CHEMBL5512715,Cc1nc(-c2ccccc2)c(-c2ccccc2)c2cc(-c3cn(CCOC(=O)CCC(=O)O[C@@H]4O[C@@H]5O[C@]6(C)O[C@]57[C@@H](CC[C@@H](C)[C@@H]7C[C@H]6O)[C@H]4C)nn3)ccc12
CHEMBL582332,1,155.69,nM,CHEMBL364,CHEMBL1054503,NC(CC1CC(=O)N1CC(=O)O)C(=O)O
CHEMBL34241,0,10000.0,nM,CHEMBL364,CHEMBL1267248,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
CHEMBL5174893,1,15.3,nM,CHEMBL364,CHEMBL5155604,O[C@@H](CNCC1CC1)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
CHEMBL529844,1,529.57,nM,CHEMBL364,CHEMBL1054503,O=C(Cn1c2ccccc2c(=O)c2ccc(Cl)cc21)Nc1ccc(C(F)(F)F)cc1
CHEMBL4862528,0,10000.0,nM,CHEMBL364,CHEMBL4835668,CCN(CC)Cc1ccc(Nc2nc3ccccc3[nH]2)cc1O
CHEMBL5288678,0,10800.0,nM,CHEMBL364,CHEMBL5255106,COC(=O)c1cc2c(c(OC)c1OC)[C@H](C)C[C@@H](OC(=O)Nc1ccc(F)cc1)[C@H]2[C@@H](C)CCC=C(C)C
CHEMBL3459611,1,906.54,nM,CHEMBL364,CHEMBL4649964,CCN1CCN(c2ccc(F)cc2C(C)NCc2cscn2)CC1
CHEMBL587822,1,816.94,nM,CHEMBL364,CHEMBL1054503,O=C1c2cc(I)ccc2SC1c1ccccc1
CHEMBL485224,1,61.0,nM,CHEMBL364,CHEMBL990646,N=C(N)c1ccc(-c2cc3cc(C(=N)N)cc(O)c3o2)c(O)c1
CHEMBL534385,1,86.85,nM,CHEMBL364,CHEMBL1054503,Cc1cc(N)c2cc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc2n1.Cl
CHEMBL3138356,1,346.75,nM,CHEMBL364,CHEMBL895775,CC(=O)O[C@H]1C[C@H]2[C@@H](CC[C@@H]3CC4(CC[C@@]32C)OOC2(CCCCC2)OO4)[C@@H]2CC[C@H]([C@H](C)CCC(=O)NN)[C@@]12C
CHEMBL254937,1,43.4,nM,CHEMBL364,CHEMBL929533,C=C1COOC2(CCC(Cc3ccc(F)cc3)CC2)OOC1
CHEMBL581998,1,603.66,nM,CHEMBL364,CHEMBL1054503,Cc1cc(=O)c(-c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c(C)n1O
CHEMBL60085,0,19000.0,nM,CHEMBL364,CHEMBL763539,O=C(O)CCCC(=O)OC12CCCCC1C1CCCCC1(O)OO2
CHEMBL98566,1,44.5,nM,CHEMBL364,CHEMBL761303,O=C(CN1CCCCC1)Nc1cc(CO)cc(Nc2ccnc3cc(Cl)ccc23)c1
CHEMBL590690,0,15000.0,nM,CHEMBL364,CHEMBL730080,Cc1cc(N(C)C)nc(Nc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)n1
CHEMBL3216614,1,58.0,nM,CHEMBL364,CHEMBL3108258,Cl.Cl.N=C(N)c1ccc(-c2cc(-c3cc(C(=N)N)ccn3)on2)cc1
CHEMBL526051,1,857.44,nM,CHEMBL364,CHEMBL1054503,Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2cc(Cl)ccc2n1.Cl
CHEMBL588166,1,794.09,nM,CHEMBL364,CHEMBL1054503,CN(CCC(O)c1ccc(Cl)c(Cl)c1)CC1CC1C(=O)c1ccccc1
CHEMBL4063528,1,146.0,nM,CHEMBL364,CHEMBL3999123,COc1ccc(COc2c(C(=O)N3C[C@@H](C)O[C@@H](C)C3)sc3ccccc23)cc1
CHEMBL3478136,1,709.6,nM,CHEMBL364,CHEMBL4649964,CC(C)[C@@H]1CN(C(=O)C2(c3ccccc3)CCN(C)CC2)C[C@H]1N(C)C
CHEMBL3289791,1,280.0,nM,CHEMBL364,CHEMBL3296718,Nc1nccn1CC(O)c1ccc(Cl)cc1Cl
CHEMBL2441928,1,499.0,nM,CHEMBL364,CHEMBL2444384,Cn1cnnc1SCC1(O)C=C(CC(F)(F)F)C(=O)N1CCNc1ccnc2cc(Cl)ccc12
CHEMBL534153,1,728.6,nM,CHEMBL364,CHEMBL1054503,Cl.N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)/C=C/c3cccc4ccccc34)CC1)CC2
CHEMBL424889,1,2.4,nM,CHEMBL364,CHEMBL866010,CCCN(CCCCNc1ccnc2cc(Cl)ccc12)Cc1cc(OC(F)(F)F)ccc1O
CHEMBL1834209,1,208.0,nM,CHEMBL364,CHEMBL1837079,CCN(CC)c1ccc2nc3c4ccccc4/c(=N\c4ccccc4)cc-3oc2c1
CHEMBL2316509,1,38.2,nM,CHEMBL364,CHEMBL2319201,O=C(/C=C/c1ccc(Br)cc1)NCCCNc1ccnc2cc(Cl)ccc12
CHEMBL5417901,1,3.0,nM,CHEMBL364,CHEMBL5318613,O=C(NCC1CC1)[C@@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N1
CHEMBL1213806,0,17000.0,nM,CHEMBL364,CHEMBL1217000,O=C1NC(=S)S/C1=C1\C(=O)Nc2ccccc21
CHEMBL530640,1,586.19,nM,CHEMBL364,CHEMBL1054503,Cl.N=C(N)NN=Cc1ccc2c(c1)Cc1ccccc1-2
CHEMBL2024440,1,165.0,nM,CHEMBL364,CHEMBL2025542,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4/C=C/c3ccc(C(F)(F)F)cc3)c2c1
CHEMBL584281,1,710.0,nM,CHEMBL364,CHEMBL1040692,CCCN1CCc2c(sc3nc(SCC(=O)OC)nc(N)c23)C1
CHEMBL527272,1,439.96,nM,CHEMBL364,CHEMBL1054503,COc1ccc2c(=O)c(I)c(C)[nH]c2c1
CHEMBL600543,0,12500.0,nM,CHEMBL364,CHEMBL1040691,CN(C)c1ccc(C=C2C(=O)NC(=O)N(Cc3ccccc3Cl)C2=O)cc1
CHEMBL2089272,1,150.0,nM,CHEMBL364,CHEMBL2089999,c1ccn2c(Sc3ncnc4sccc34)nnc2c1
CHEMBL530390,1,275.8,nM,CHEMBL364,CHEMBL1054503,CC1CN(Cc2ccccc2)CCN1c1ccc(NC(=O)c2cccs2)cc1.O=C(O)C(F)(F)F
CHEMBL3603902,1,16.0,nM,CHEMBL364,CHEMBL3606488,CN(Cc1ccc(C(C)(C)C)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1
CHEMBL3480104,1,701.47,nM,CHEMBL364,CHEMBL4649964,Cc1ccc(OC2(C(=O)N(C)Cc3ccoc3)CCNCC2)cc1
CHEMBL2023829,1,500.0,nM,CHEMBL364,CHEMBL2025543,COc1ccc2nccc([C@@H](O)[C@H]3C[C@H]4CCN3C[C@@H]4/C=C/c3ccccc3)c2c1
CHEMBL484194,1,48.0,nM,CHEMBL364,CHEMBL990646,COc1cc(C(=N)NC(C)C)cc2cc(-c3ccc(C(=N)NC(C)C)cc3)oc12
CHEMBL1277911,1,119.0,nM,CHEMBL364,CHEMBL1285662,COc1cccc2c(-c3ccc(O)c4c3CCN=C4)ccc(OC(C)C)c12
CHEMBL6141787,1,130.0,nM,CHEMBL364,CHEMBL6085555,CCSCc1cc(CNC(=O)[C@H](O)C(C)(C)CO)no1
CHEMBL533745,1,894.05,nM,CHEMBL364,CHEMBL1054503,Fc1ccccc1C=NN=c1cc[nH]c2ccccc12
CHEMBL3264060,1,270.0,nM,CHEMBL364,CHEMBL3265826,N[C@H]1CC[C@H](Nc2ccc3ncc(-c4cnc(Nc5ncc(C(F)(F)F)cc5F)nc4)n3n2)CC1
CHEMBL1939134,1,0.039,nM,CHEMBL364,CHEMBL4426091,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCCOc1ccccc1
CHEMBL3236233,0,70000.0,nM,CHEMBL364,CHEMBL3241120,CC(C)N(Cc1ccccc1)C(=O)Nc1cnc2ccccn2c1=O
CHEMBL532876,1,851.88,nM,CHEMBL364,CHEMBL1054503,COc1ccc(CNC(=O)Nc2cc3cc(-c4ccc(CN(C)C)cc4)ccc3n3c(C)nnc23)cc1
CHEMBL584821,1,124.6,nM,CHEMBL364,CHEMBL1040692,Cc1ccc(-n2c(SCc3ccc(F)cc3)nnc2C(Cc2ccccc2)NC(=O)NC(C)(C)C)cc1
CHEMBL529242,1,925.84,nM,CHEMBL364,CHEMBL1054503,O=C(NC1CCC(N2CCC(c3nc4ccccc4s3)CC2)CC1)c1cc2ccccc2[nH]1
CHEMBL189204,1,6.1,nM,CHEMBL364,CHEMBL834282,CCN(CC)CCCNc1ccc(Br)cc1
CHEMBL524225,1,668.71,nM,CHEMBL364,CHEMBL1054503,COc1ccc(NC(=O)/C=C/c2cc(F)cc(C(F)(F)F)c2)cc1OCCN(C(C)C)C(C)C.O=C(O)C(F)(F)F
CHEMBL2408796,0,200000.0,nM,CHEMBL364,CHEMBL2410784,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)NCC1CCCCC1
CHEMBL520466,1,450.0,nM,CHEMBL364,CHEMBL957274,Cc1ccc(C2CC3(N(C)C)CCNC2C(c2ccc(C)cc2)C3)cc1
CHEMBL4859589,1,120.0,nM,CHEMBL364,CHEMBL4823054,CC(C)C1CC(O)OO1
CHEMBL529047,1,885.61,nM,CHEMBL364,CHEMBL1054503,O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(CCN2CCc3[nH]c4ccccc4c3C2)CC1.O=C(O)C(F)(F)F
CHEMBL68066,1,280.0,nM,CHEMBL364,CHEMBL769673,COC1(c2ccccc2)C=CC2(CCCCC2)OO1
CHEMBL2171055,0,15000.0,nM,CHEMBL364,CHEMBL2176179,CCOC(=O)c1c(-c2cccc(Oc3ccccc3)c2)[nH]c2cc(Cl)c(OC)cc2c1=O
CHEMBL533445,1,335.44,nM,CHEMBL364,CHEMBL1054503,O=C(c1cc(-c2ccccc2O)on1)N1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL380674,1,270.0,nM,CHEMBL364,CHEMBL866851,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1CNCc1ccc(Cl)cc1
CHEMBL4170733,1,46.0,nM,CHEMBL364,CHEMBL4142697,CC1(C)CC(=[N+]2CCCC2)C=CN1Cc1ccc2c(c1)OCO2.[Br-]
CHEMBL531227,1,802.01,nM,CHEMBL364,CHEMBL1054503,CCOc1ccc2nc3cc(NC(=O)c4ccco4)ccc3c(N)c2c1
CHEMBL1872842,0,32000.0,nM,CHEMBL364,CHEMBL4718768,O=C(NCCc1csc(-c2ccccc2)n1)c1ccccc1
CHEMBL5415669,0,10000.0,nM,CHEMBL364,CHEMBL5358810,O=C(CN1CCN(c2ccccc2O)CC1)Nc1nnc(COc2ccc3ccccc3c2)s1
