molecule_chembl_id,rdkit_canonical_smiles,pIC50,pIC50_range,n_measurements,target_chembl_id,assay_chembl_id
CHEMBL1765365,COC(=O)C1C[C@H]2c3c([nH]c4ccccc34)C[C@@H](C1=O)N2Cc1ccccc1O,5.017728766960431,0.0,1,CHEMBL4540,CHEMBL1768070
CHEMBL560086,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1,4.980053318321158,0.0,1,CHEMBL1849,CHEMBL1059058
CHEMBL4552239,O=C(CN1C(=O)/C(=C\c2ccc(Br)cc2)SC1=S)c1ccccc1,4.621602099051862,0.0,1,CHEMBL1849,CHEMBL4481956
CHEMBL6167397,CN(O)C(=O)CSC(c1ccc(OCCCCCCN2C(=O)c3ccccc3C2=O)cc1)P(=O)(O)O,6.795880017344075,0.0,1,CHEMBL5630,CHEMBL6125250
CHEMBL3739698,COc1ccc(CNC(=O)N2CCN(CCn3c(=O)ccc4ncc(OC)cc43)CC2)cc1,4.836242476018044,0.0,1,CHEMBL3430898,CHEMBL3745429
CHEMBL1254722,CCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,4.709965388637482,0.0,1,CHEMBL360,CHEMBL1250924
CHEMBL4739877,CN1C[C@@H](c2cccc(Br)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.235823867609669,0.0,1,CHEMBL360,CHEMBL4719106
CHEMBL3400648,CNC(=O)CCc1cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)n(-c2ccc(NS(=O)(=O)N(C)C)cc2)n1,5.657577319177793,0.0,1,CHEMBL360,CHEMBL3406705
CHEMBL1814771,Nc1ncnc2c1c(-c1cc3ccccc3o1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.6439741428068775,0.0,1,CHEMBL360,CHEMBL3385546
CHEMBL3891541,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(N1CCN(C(=O)c3ccc4[nH]ccc4c3)CC1)c1ccccc1-2,6.416801226031377,0.0,1,CHEMBL613086,CHEMBL3880092
CHEMBL411394,O=C(Nc1cccc(C(F)(F)F)c1)C1CC(=O)N(C2CCCCC2)C1,5.454692883534176,0.0,1,CHEMBL1849,CHEMBL907779
CHEMBL3403281,Cc1ccc(NC(=S)NC2CCN(c3cc(C)nc4ccc(F)cc34)CC2)cc1,4.594995334949631,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL5408425,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Cl)ccc2n1,5.958607314841775,0.0,1,CHEMBL1849,CHEMBL5387352
CHEMBL4176028,CNC(=O)CN(Cc1ccc(F)cc1)C(=O)[C@H]1CC[C@@H](NC(=O)Cc2sc3ccccc3c2C)CC1,6.221848749616356,0.0,1,CHEMBL1849,CHEMBL4147603
CHEMBL4209908,O=C(CCn1cnc([N+](=O)[O-])n1)Nc1ccc(Oc2ccc(F)cc2)cc1,4.667679012221937,0.8826144012821464,8,CHEMBL360,CHEMBL4179593
CHEMBL239416,O=C(N[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1SC1CCCCC1)C1CCOC(c2cccc(F)c2)=N1,5.0,0.0,1,CHEMBL6067,CHEMBL902566
CHEMBL5410244,Clc1ccc(COc2ccccc2CNCc2ccncc2)cc1,5.853871964321762,0.0,1,CHEMBL3879870,CHEMBL5347210
CHEMBL1556516,Nc1nnc(/C=C/c2ccccc2Cl)s1,5.799149501908922,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL4227945,Brc1ccc(-c2c[nH]cn2)cc1,3.17134010346468,0.0,1,CHEMBL6065,CHEMBL5623734
CHEMBL3612967,CCc1nn2ccc(Cl)cc2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,7.504455662453552,0.0,1,CHEMBL360,CHEMBL3616315
CHEMBL564030,N[C@@H](Cc1ccccc1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.499999678657065,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL4168415,NCc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccc(NS(=O)(=O)c5ccc(Cl)s5)cc4)nc3c2)cc1,5.356547323513812,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL2098226,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(CN3CCCCC3)c12,6.585026652029182,0.0,1,CHEMBL4105939,CHEMBL5634736
CHEMBL3883475,O=C1C(=O)N(CCN2CCN(NCc3ccc(Cl)cc3Cl)CC2)c2ccc(Cl)cc21,4.301029995663981,0.0,1,CHEMBL3430898,CHEMBL3875318
CHEMBL3628447,CCN1CCN(CCCOc2ccc(Nc3c(C(=O)NN)cnc4ccccc34)cc2)CC1,4.778325002929231,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL1814769,Nc1ncnc2c1c(-c1ccoc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.080398976215889,0.0,1,CHEMBL360,CHEMBL3385546
CHEMBL4069377,O=C(CCC1CCCC1)N1CCCC1,3.552841968657781,0.0,1,CHEMBL1772929,CHEMBL5623718
CHEMBL4542408,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Cl)s4)ccc3o2)cc1)c1ccc(Cl)c(Cl)c1,5.638272163982407,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL5270146,CNC(=O)c1c(-c2ccccc2)oc2ccc(O)c(CN3CCCCC3)c12,6.537602002101044,0.0,1,CHEMBL4105939,CHEMBL5634736
CHEMBL521592,Cc1nn2c(=O)cc(CSc3ccc(Cl)cc3)[nH]c2c1-c1ccc(Cl)cc1,4.382999658879101,0.0,1,CHEMBL5091,CHEMBL989742
CHEMBL3394161,CC(C)c1ccc(COc2cccc(-c3cc(-c4ccc(C(=O)O)cc4)c(C#N)c(=O)[nH]3)c2)cc1,8.221848749616356,0.0,1,CHEMBL2361,CHEMBL3396196
CHEMBL3952045,COC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C(=O)OC)cc5)ccc4o3)cc2)cc1,4.958607314841775,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL5276526,Cc1nc2cc(NC(=O)c3cc4sc(N5CC(C)OC(C)C5)nc4s3)ccc2o1,6.280333653084869,0.6434526764861879,2,CHEMBL360,CHEMBL5223484
CHEMBL4443444,CC[C@H](C)C[C@H](C)C[C@@H]1CO[C@@H](/C(C)=C\C(=C\C=C\CC(=O)O)C(=O)O)[C@H](C)C1,4.920818753952375,0.0,1,CHEMBL4295521,CHEMBL4338622
CHEMBL4474145,CCOC(=O)[C@H](CC(C)C)NP(=O)(CCCC(=O)N(C)OCc1ccc(Cl)cc1)N[C@@H](CC(C)C)C(=O)OCC,4.309803919971486,0.0,1,CHEMBL360,CHEMBL4321385
CHEMBL563722,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)OC,5.790000026071145,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL4548258,O=C(CN1C(=O)/C(=C\c2ccc([N+](=O)[O-])cc2)SC1=S)c1ccccc1,4.361510743045363,0.0,1,CHEMBL1849,CHEMBL4481956
CHEMBL3310303,COc1ccccc1C(=O)NNC(=O)c1c(C)nc2ccccn12,5.085656842880559,0.0,1,CHEMBL6069,CHEMBL3365136
CHEMBL558879,NCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.389999976337708,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL4464948,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1F,4.096910013008056,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL3628450,CCN1CCN(CCCOc2ccc(Nc3c(C(=O)NN)cnc4ccc(C(F)(F)F)cc34)cc2)CC1,5.0301183562535,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL1818370,Cc1cc(NC(=O)CC[N+](=O)[O-])ccc1Br,4.434152181326482,0.0,1,CHEMBL1667699,CHEMBL1820652
CHEMBL3628452,CCN1CCN(CCCNc2ccc(Nc3c(C(=O)NN)cnc4ccc(OC)cc34)cc2)CC1,5.5934598195660445,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL5206134,C[C@@H]1CN2c3c(cc4c(N5C[C@@H](O)[C@H](O)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,4.795880017344075,0.0,1,CHEMBL3430898,CHEMBL5166522
CHEMBL5590988,CC(C(C(=O)O)C(=O)O)[C@@H](O)[C@@H](O)[C@@H](O)CCC(=O)O,3.3279021420642825,0.0,1,CHEMBL1770044,CHEMBL5580308
CHEMBL4163172,CNC(=O)c1cnc(NC2CCN(c3ccccn3)CC2)c(NCc2ccc(F)c(Oc3ccccc3)c2)c1,6.527243550682788,0.0,1,CHEMBL1849,CHEMBL4147603
CHEMBL3885216,O=c1nc(N2CCN(Cc3ccc(Cl)cc3)CC2)sc2ccc([N+](=O)[O-])cc12,5.434152181326482,0.0,1,CHEMBL3430898,CHEMBL3875318
CHEMBL4565346,CCC(C)C(=O)O[C@@]12[C@H](O)[C@@H](C)[C@@]3(O)[C@@H](C(=O)C(CO)=C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,4.679853713888946,0.0,1,CHEMBL360,CHEMBL4430767
CHEMBL4566221,O=C(CNC1CCCC1)N(c1ccccc1)c1ccccc1,4.982966660701219,0.0,1,CHEMBL360,CHEMBL4415646
CHEMBL3125261,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)NCc3nc4ccccc4o3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,8.522878745280337,0.0,1,CHEMBL1849,CHEMBL3132000
CHEMBL3754715,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(N3CCC(O)CC3)cc2[n+]1[O-],5.267606240177032,0.0,1,CHEMBL360,CHEMBL3796292
CHEMBL3985778,CCNC(=O)Nc1ccc2c(c1)C(N1CCN(C(=O)c3ccc4[nH]ccc4c3)CC1)c1ccccc1-2,6.323306390375134,0.0,1,CHEMBL613086,CHEMBL3880092
CHEMBL5291250,Oc1cc2ccc1Oc1ccc(cc1)CCc1ccc(c(O)c1)Oc1ccc(cc1)CC2,5.327902142064283,0.0,2,CHEMBL1849,CHEMBL5231368
CHEMBL3403283,Cc1cc(N2CCC(NC(=S)Nc3ccccc3)CC2)c2cc(C(F)(F)F)ccc2n1,4.531652669587842,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL1327783,O=C(c1nnsc1[S+]([O-])c1ccc(Cl)cc1)N1CCOCC1,3.742225459053328,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL3747412,O=C(CCc1ccccc1)c1ccc(O)cc1O,4.484126156288321,0.0,1,CHEMBL360,CHEMBL3750542
CHEMBL5408765,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Br)ccc2n1,6.638272163982407,0.0,1,CHEMBL1849,CHEMBL5387352
CHEMBL3323169,CCOC(=O)c1cc2cc(N3CCN(C(=O)c4cccnc4Cl)CC3)ccc2o1,5.823908740944319,0.0,1,CHEMBL3430898,CHEMBL3367585
CHEMBL4438645,CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2cccc(C(F)(F)F)c2)C1=O,7.100015437450609,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL5432125,Cc1cc(N=Nc2ccc(O)cc2O)ccc1C(C)C,6.2076083105017466,0.0,1,CHEMBL360,CHEMBL5365595
CHEMBL226983,O=C(N/N=C/c1ccncc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.190000154058473,0.0,1,CHEMBL360,CHEMBL914626
CHEMBL3488749,c1ccc2nc(CN3CCCC3c3noc(C4CC4)n3)ccc2c1,4.622797234106582,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL1269430,COC(=O)/C=C1\Nc2ccc(F)cc2OC1=O,4.522878745280337,0.0,1,CHEMBL1275214,CHEMBL1274290
CHEMBL5405416,COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OC1CC1,6.522878745280337,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL4282585,Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1C1CCCCC1,6.200659450546418,0.0,1,CHEMBL360,CHEMBL4255037
CHEMBL1814775,Nc1ncnc2c1c(-c1cc[nH]n1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.318758762624412,0.0,1,CHEMBL360,CHEMBL3385546
CHEMBL4551889,CC1(c2ccc(C#N)cc2)NC(=O)N(CC(=O)c2ccncc2)C1=O,4.600000074606178,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL518011,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CC(c4cccs4)C3)C2c2cccs2)cc1,5.0,0.0,1,CHEMBL6086,CHEMBL1034865
CHEMBL226982,CCCNNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.420000452721523,0.0,1,CHEMBL360,CHEMBL914626
CHEMBL3290339,Cc1ncc(CNC2CCN(CCn3c(=O)ccc4ccc(C#N)cc43)CC2)cc1C#N,6.6020599913279625,0.0,1,CHEMBL3430898,CHEMBL3294030
CHEMBL3957146,Cc1cc(C)cc(NC(=O)C2CCN(S(=O)(=O)c3cn(C(C)C)cn3)CC2)c1,5.573488738635425,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL540238,COC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.499999678657065,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL1934943,Fc1ccc(-c2nn(-c3ccccc3)cc2[C@H]2CC(c3ccc(Br)cc3)=NN2)cc1,5.101186518521877,0.0023727803753619,2,CHEMBL360,CHEMBL1936053
CHEMBL3309662,Cc1nc2ccccn2c1C(=O)NNC(=O)c1cccc2ccccc12,5.721246399047171,0.0,1,CHEMBL6069,CHEMBL3365136
CHEMBL3329644,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)NC1CCCCCCCCCCC1,5.749999855918706,0.0,1,CHEMBL360,CHEMBL3380429
CHEMBL4098832,CCCCCc1ccc(Nc2nc(C)cs2)cc1,7.397940008672037,0.0,1,CHEMBL360,CHEMBL4045152
CHEMBL216642,O=C(Nc1cccc(Cl)c1)C1CC(=O)N(c2ccccc2)C1,5.404503778174425,0.0,1,CHEMBL1849,CHEMBL907779
CHEMBL2316908,O=C(O)c1cc2c(C#Cc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,6.154901959985743,0.0,1,CHEMBL4542,CHEMBL2317721
CHEMBL4794533,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c(I)cc(C(F)(F)F)cc12,5.628932137728264,0.0,1,CHEMBL3804751,CHEMBL4710418
CHEMBL3628356,CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(OCCCN2CCN(CC)CC2)cc1,5.164309428507575,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL1765361,O=C(O)[C@@H]1Cc2c(n(C(=O)c3cccc(F)c3F)c3ccccc23)[C@H]2C=C(Cl)C[C@@H](c3ccc(Br)cc3)N21,5.94692155651658,0.0,1,CHEMBL4540,CHEMBL1768070
CHEMBL241163,COc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,4.4999546374134,7.227109274828235,2,CHEMBL360,CHEMBL3077583
CHEMBL1914616,CCCCCCCCCCCCOc1cccc(C2(OC)NC(=O)c3cnccc32)c1,5.0,0.0,1,CHEMBL360,CHEMBL1919492
CHEMBL3637818,O=C(NCCO)c1c(O)c2ncc(Cc3ccc(F)cc3C(F)(F)F)cc2[nH]c1=O,5.300000202445418,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL394432,CC(C)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,4.0,0.0,1,CHEMBL360,CHEMBL3073615
CHEMBL3978673,CC(C)n1cnc(S(=O)(=O)N2CCC(C(=O)NCc3ccc(Br)cc3)CC2)c1,5.494850021680094,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL1762026,CC(C)(C)c1ccc(C(C)(C)C)c(NC(=O)[C@H]2CC[C@H]3[C@@H]4CNC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C)c1,4.638272163982407,0.0,1,CHEMBL1744528,CHEMBL1764602
CHEMBL5630734,Cc1cc(N)n(Cc2ccc(C(=O)NCc3ccc(F)cc3Cl)cc2)n1,6.299997602857746,0.0,1,CHEMBL1849,CHEMBL5623729
CHEMBL3355805,CC(=O)c1ccc(NC(=S)N2CCN(c3nsc4ccccc34)CC2)cc1,5.075720713938118,0.0,1,CHEMBL3430898,CHEMBL3390735
CHEMBL1814774,Nc1ncnc2c1c(-c1cn[nH]c1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.511449283499556,0.0,1,CHEMBL360,CHEMBL3385546
CHEMBL3751975,S=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2c3ccccc3nc3ccc(Cl)cc23)cc1,4.501689446210399,0.0,1,CHEMBL3430898,CHEMBL3758003
CHEMBL6177830,COCOc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.903089986991944,0.0555173278498308,4,CHEMBL360,CHEMBL6154546
CHEMBL512244,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(OC(F)(F)F)cc1)C2,6.795880017344075,0.0,1,CHEMBL360,CHEMBL3610605
CHEMBL5291313,O=C(CCC(F)(F)F)N1CCC(c2cncc(Cl)c2)CC1,8.0,0.0,1,CHEMBL360,CHEMBL5246902
CHEMBL4294662,CN(O)C(=O)CCCP(=O)(OCc1ccc(OC(=O)C(C)(C)C)cc1)OCc1ccc(OC(=O)C(C)(C)C)cc1,6.366531544420414,0.0,1,CHEMBL360,CHEMBL4269458
CHEMBL332399,CCCCCCCCCP(=O)(OCC)OCN1C(=O)c2ccccc2C1=O,4.060006777220501,4.986445632670922e-05,2,CHEMBL4624,CHEMBL652028
CHEMBL1807122,O=[N+]([O-])c1ccc(/N=N/Nc2ccc([N+](=O)[O-])cc2F)c(F)c1,5.801342913045577,0.0,1,CHEMBL360,CHEMBL3239483
CHEMBL3484288,OCC1(CCOc2ccccc2)CCCN(c2ccc(Cl)cn2)C1,4.513813688432823,0.0461491219262644,2,CHEMBL4105939,CHEMBL4649965
CHEMBL3448276,Cc1nn(C)cc1C1=NS(=O)(=O)N(C)C(C(=O)Nc2ccc(Br)cc2)=C1,4.4898878616383096,0.1075842371779955,2,CHEMBL4105939,CHEMBL4649965
CHEMBL561292,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.010000098195094,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL491752,CS(=O)(=O)c1cc(O)c2ccccc2c1O,8.452225294612177,0.0,1,CHEMBL3640,CHEMBL1010089
CHEMBL575399,O=C(N/N=C/c1ccc(Cl)cc1)c1ccc(N2CCOCC2)cc1,0.4057000000033779,0.0,1,CHEMBL360,CHEMBL1040362
CHEMBL1796108,CC1CC(C)CN(CCCNC(=O)c2ccc3c(c2)N(Cc2cccc(Cl)c2)C(=O)c2ccccc2S3(=O)=O)C1,2.638272163982407,0.0,1,CHEMBL1744527,CHEMBL1798854
CHEMBL5421977,COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)O)cc3)n2)cc1OC,6.221848749616356,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL4212452,O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cccc(O)c2)c1,5.6290304611354,0.4833702039966638,4,CHEMBL4540,CHEMBL4201109
CHEMBL4781901,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCCCC3)c12,6.309803919971486,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL4573708,COc1ccc(C(=O)CN2C(=O)/C(=C\c3cccc(Cl)c3)SC2=S)cc1,5.105683937315561,0.0,1,CHEMBL1849,CHEMBL4481956
CHEMBL4799570,CN1C[C@@H](c2cccc(F)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,5.368556230986828,0.0,1,CHEMBL360,CHEMBL4719106
CHEMBL3899280,COCCn1c(NC(=O)c2cccc([N+](=O)[O-])c2)c(C#N)c2nc3ccccc3nc21,5.978810700930062,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL5270444,O=C(Nc1ccc(-c2ccc(F)cc2)nc1)c1cc2sc(NCCN3CCOCC3)nc2s1,5.884520222125715,1.094556107614579,2,CHEMBL360,CHEMBL5223484
CHEMBL3793400,Cc1ccc2c(c1)[n+]([O-])c(C(=O)/C=C/c1ccc([N+](=O)[O-])o1)c(C)[n+]2[O-],4.527243550682788,0.0,1,CHEMBL360,CHEMBL3796292
CHEMBL4456148,Cc1ccc(O)c(C(=O)/C=C/c2cn(-c3ccc(F)cc3)nc2-c2sc(C)nc2C)c1,5.543633966870957,0.5436776672616057,3,CHEMBL360,CHEMBL4393104
CHEMBL82170,COC1=C(Br)[C@@H](O)[C@]2(C=C1Br)CC(C(=O)NCCc1[nH]c(N)nc1-c1cc(O)c3ncc(O)c(O)c3c1O)=NO2,5.698970004336019,0.0,1,CHEMBL3703,CHEMBL752054
CHEMBL571850,OC[C@H]1O[C@@H](n2ccc3c(-c4c[nH]cn4)ncnc32)[C@H](O)[C@@H]1O,5.458087501973331,1.299635790672376,2,CHEMBL360,CHEMBL3135671
CHEMBL1303426,Cc1c(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])c(=O)n(-c2ccccc2)n1C,3.909847799402612,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL5408216,CCCN(C)c1ccc(CN2CCC(COc3ccccc3)CC2)cc1,4.1938200260161125,0.0,1,CHEMBL4879548,CHEMBL5347778
CHEMBL5202128,O=C(O)c1ccc(NC(=S)NCc2ccccc2)cc1O,4.607303046740334,0.0,1,CHEMBL360,CHEMBL5144865
CHEMBL1465907,Cc1nc2oc3c(O)ncnc3c2c2c1COC(C)(C)C2,5.632644078973981,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL4573394,CS(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Cl)s4)ccc3o2)cc1,4.431798275933005,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL3502598,Cc1ccc(CN2C[C@@H]3CCN(Cc4ccncc4)C(=O)[C@H]3C2)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.464344919839282,0.0,1,CHEMBL4662931,CHEMBL4649972
CHEMBL5088462,CCCCS(=O)(=O)N1CCN(c2nc(=O)c3cc(S(C)(=O)=O)cc([N+](=O)[O-])c3s2)CC1,5.853871964321762,0.0,1,CHEMBL3804751,CHEMBL5050652
CHEMBL5082957,CS(=O)(=O)c1cc([N+](=O)[O-])c2sc(N3CCCN(S(=O)(=O)C4CC4)CC3)nc(=O)c2c1,4.777283528852417,0.0,1,CHEMBL3804751,CHEMBL5050652
CHEMBL3330226,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,8.0,0.0791812460476251,3,CHEMBL3804751,CHEMBL4710418
CHEMBL5200489,CC(=O)c1ccc(C(=O)Nc2sccc2C(=O)NC(=O)OCC2CC2)cc1,5.91721462968355,0.0,1,CHEMBL3804751,CHEMBL5144258
CHEMBL1497742,CCCn1c(-c2cc(OC)c(OC)c(OC)c2)nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,5.879755204453635,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL3310300,Cc1nc2ccccn2c1C(=O)NNC(=O)c1cccc([N+](=O)[O-])c1,5.036212172654444,0.0,1,CHEMBL6069,CHEMBL3365136
CHEMBL404040,COc1ccc(NC(=S)N2N=C(c3ccc(O)cc3O)C[C@H]2c2ccc(O)cc2)cc1,3.90135972093719,0.5985994592184554,2,CHEMBL360,CHEMBL932548
CHEMBL1926720,CCOC(=O)Nc1cc(NCCN(CC)CC)c2nc(-c3ccco3)c(-c3ccco3)nc2n1,4.458420756053419,0.0,1,CHEMBL4213,CHEMBL1931925
CHEMBL5395007,CC(C)Oc1ccc(/C=C/P(=O)([O-])[O-])c(Sc2c[nH]c3c(=O)[nH]cnc23)c1.[Na+].[Na+],7.795880017344075,0.0,1,CHEMBL1169594,CHEMBL5341494
CHEMBL3488765,COc1ccccc1C(NCc1ccc(SC)cc1)c1nccn1C,4.311633845159906,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL5396304,CNC(=O)c1ccc(CCNC(=O)c2nc(-c3ccc(OC)c(OC)c3)no2)cc1,6.522878745280337,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL6177511,CCOCOc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],7.602407705158788,1.1938200260161125,4,CHEMBL360,CHEMBL6154546
CHEMBL1773181,CC(NC(=O)C(=O)NCc1cccnc1)C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1,4.939302159646388,0.1870866433571443,3,CHEMBL4540,CHEMBL1775824
CHEMBL3971002,CC(C)n1cnc(S(=O)(=O)N2CCC(C(=O)NCc3cccs3)CC2)c1,5.465973893943865,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL1160853,N/C(=N\O)N/N=C/c1ccccc1O,4.891258027893047,0.134698573897456,2,CHEMBL360,CHEMBL1918205
CHEMBL4460821,CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccc(Cl)cc2Cl)C1=O,7.100015437450609,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL2425396,CSCC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,3.899629454882437,0.0,1,CHEMBL1667699,CHEMBL2429128
CHEMBL552241,NCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.519999959791458,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL3443846,Cc1cnc(NC(=O)c2csc(NCC(C)C)n2)s1,5.7013062668745365,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL5290921,N#CC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.301029995663981,0.0,1,CHEMBL360,CHEMBL5246902
CHEMBL1934966,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3ccc(Br)cc3)nc(=S)[nH]2)cc1,3.941185967587864,0.002371918913135,2,CHEMBL360,CHEMBL1936053
CHEMBL1429158,Cc1ccc(/C=C2/SC(=O)NC2=S)o1,3.768479439029749,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL4556173,O=C(CCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,5.585026652029182,0.0,1,CHEMBL3879870,CHEMBL5108515
